username,rating,comment,time,product,sentiment
manto_ucil,3,"warnacantik
fungsikurang bagus

tida berfungsi setelah 2 hari pemakaian",2024-09-09 06:36:50,cable,neutral
hrifki428,2,lumayan aja,2024-09-04 06:24:43,cable,negative
raniaputri659,4,"fungsiuntuk cas hp
warnapink
fiturbuat hp low",2024-06-28 10:42:26,cable,positive
t*****2,5,ini ga terlalu panjang ya mungkin hanya sekitar 100 cm but oke,2024-12-07 14:38:32,cable,positive
ovijulfitra541,5,smga awet dan lariiiiiiiis y,2024-07-25 08:14:45,cable,positive
p*****9,3,gaa masuk kabel datanya kalo isi malah stuck gitu ga naik naik,2025-01-07 07:50:24,cable,neutral
mandala120913,5,alhamdulillah cepet,2024-08-10 07:39:13,cable,positive
i*****5,5,berfungsi dengan baik tq,2023-05-03 12:18:16,cable,positive
jerichasiregar,3,1 headset gak berfungsi lg order lg semoga berfungsi smua,2024-10-24 19:04:34,cable,neutral
e*****a,3,barang nya tidak sesuai dg pesanan jadi gk kepakai,2024-09-12 12:55:16,cable,neutral
sindoyati,5,okbagus semua,2024-01-09 06:05:58,cable,positive
d*****i,5,ygvke 2 x nya pesan disini maaf gada gambar nya karna untuk sodara,2024-10-09 15:19:49,cable,positive
dr_aziz,5,mereka juga memiliki banyak sekali yang tidak dapat di gunakan sebagai masker wajah,2024-01-30 02:21:59,cable,positive
abangwe743,5,paket sudah datang tapi warna tidak sesuai agak kecewa,2024-09-16 08:11:40,cable,positive
iksansaidina,5,"fungsifungsi
warnabagus
kegunaanfungsi

rekomento",2024-07-26 11:26:11,cable,positive
ncangzacky01,5,"warnahitam dan biru
fungsiok
fiturcharger hp",2024-09-15 08:16:02,cable,positive
nengimas396,5,biar bintang yang berbicara,2024-02-25 04:16:02,cable,positive
raisyamaulida598,5,kabel nya cepat banget,2024-07-02 03:05:43,cable,positive
ryuuiky,5,"sepadan dengan hargaya

baik bagus dan sesuai",2024-02-14 08:50:35,cable,positive
m.darozat_,5,alhamdulillah sesuai padahal baru kemarin mesen langsung datang mantap lah,2024-07-05 09:41:33,cable,positive
r_acxn1npr,5,"warnawarna hitam sangat sesuai
fungsibaik",2024-10-12 06:37:12,cable,positive
hanifah281170,5,bagus ,2024-10-19 07:13:16,cable,positive
daffaalfarabi28,4,"sepadan dengan hargasesuai
fitur terbaikbaik",2024-02-18 07:14:26,cable,positive
fauzibinahmadi,1,pesenya micro usb datengnya tipe c haduhhhh kecewa,2024-02-07 12:59:09,cable,negative
busan21,5,"warnahijau tosca
fungsibelum dicoba

ok dulu",2024-11-03 05:15:14,cable,positive
rianimutia730,5,warnasangat bagus sesuai dengan gambar puas,2024-10-03 06:37:10,cable,positive
n*****4,2,"warnawarna bagus
fungsidi pake ga nambah",2024-12-18 20:47:25,cable,negative
1*****6,2,aku beli warna ungu yg di ksh warna pink udah warna pink malah typ c,2024-08-12 03:37:16,cable,negative
7chmwfox1n,2,"warnapink
fungsicas an
fiturcas an nya agak lambat",2025-01-02 00:15:20,cable,negative
d*****3,5,"fitur terbaikbaik
sepadan dengan hargasepadan",2023-12-19 09:02:58,cable,positive
d*****3,5,"fitur terbaikbaik
sepadan dengan hargasepadan",2023-12-08 09:53:00,cable,positive
fathirr129,5,pas,2024-07-19 10:53:38,cable,positive
aliyahsartika,4,akuu gatau sii soal nya aku ga makee orang ak mao beli yg type c eh kepencet yg micro hehe gpp dehh,2024-02-06 03:13:12,cable,positive
bagas_andi04,5,mantap pokoknya,2023-12-08 06:23:51,cable,positive
r*****n,5,sepadan dengan hargasepadan dngn harga,2024-03-25 05:05:51,cable,positive
d*****3,5,"sepadan dengan hargaya
fitur terbaikya",2024-02-15 07:28:51,cable,positive
d*****3,5,"sepadan dengan hargaya
fitur terbaikya",2024-02-08 07:23:30,cable,positive
d*****3,3,"fitur terbaikya
sepadan dengan hargaya",2024-01-25 07:37:49,cable,neutral
d*****3,5,"fitur terbaikya
sepadan dengan hargaya",2024-01-22 01:47:54,cable,positive
d*****3,5,"sepadan dengan hargaya
fitur terbaikya",2024-01-05 17:09:16,cable,positive
firaartamavia968,5,"warnaunggu
fiturlambat

pesen nya warna putih knp warna unggu",2024-11-12 03:46:16,cable,positive
angeltuuu,5,sepadan dengan hargathe best si iniii,2024-01-29 09:21:26,cable,positive
a*****6,3,penurunan kualitas audionya mono gak kayak biasanya kiri kanan beda,2023-04-16 16:18:12,cable,neutral
ainiofficial_,5,wlapun kabeldatana kosong ypi penjual ngasihuang ny di amplop,2022-07-02 03:09:07,cable,positive
noviyanti672,3,"warnabiru
fiturga masuk bukanya nambah malah berkurang",2024-12-18 12:44:41,cable,neutral
dhodi_123,4,"warnamenarik
fungsisesuai deskripsi
fiturelegan",2024-08-26 22:03:37,cable,positive
i8nyqcxu8t,5,"warnasesuai
fungsiberfungsi
fitursangat berguna",2024-09-07 12:52:17,cable,positive
argagunahijab,2,buat ngecas bukannya nambah baterainya malah berkurang,2022-07-05 01:25:20,cable,negative
fikamuchaji,4,"warnapink
fungsibekerja dengan baik
fiturcepat",2024-09-29 09:41:14,cable,positive
nadilanadilsri,5,bagus,2025-01-02 07:50:42,cable,positive
9fpf0jwgq7,5,warnaputih,2024-10-16 09:05:49,cable,positive
bunaji123,4,sepadan dengan hargacocok,2023-03-31 08:32:03,cable,positive
m*****a,4,buat ngecas lama sekali huhu tp gapapa lumayan murah juga,2022-07-21 04:12:09,cable,positive
leniwiwit,3,"fungsipengisiannya seharian ga penuh2 
fiturtidak mendukung fast charging ",2024-11-20 01:24:39,cable,neutral
selly.amelia_,5,alhamdulillah dah sampe paketnya,2023-03-18 03:47:44,cable,positive
fitri_soraya26,5,murah bagus berfungsi dengan baik ,2022-07-10 00:41:17,cable,positive
zaynfchry15,5,fitur terbaik9k,2022-08-11 00:05:31,cable,positive
tan703,4,"harga murah 
mudahan awet",2022-06-02 13:49:29,cable,positive
x6h9fqdu5w,4,"warnaungu hitam
fiturpengisian nya lama bgt udah ngisi 2 jm an lebih tpi bru msk 20",2024-12-02 12:38:06,cable,positive
2y6yv1anme,5,blm dicoba mudah2 an berfungsi dgn baik,2022-05-21 06:42:54,cable,positive
nallzz4444official,1,"warnahitam
fungsitidak berfungsi saya pakai rusak dalam sehari
fiturbiasa",2024-09-18 13:21:19,cable,negative
of8sbh8t61,5,"warnaungu
fungsibaik
fiturbagus dn berguna",2025-01-14 16:32:00,cable,positive
n*****a,4,"warnapink

kabel nya gajelas di cas di pb bisa tpi klo pake kepala cassan gamasuk herann",2024-08-04 23:06:23,cable,positive
saturnhoon,5,"sepadan dengan hargamurce
fitur terbaikiya",2024-04-03 04:32:17,cable,positive
mixa_88vl9,5,"warnasesuai
fungsiberoprasi dg baik
fiturbagus",2024-11-06 00:40:33,cable,positive
ramabae986,1,fitur terbaiksangat baik kurirnya ramah,2024-01-08 17:20:52,cable,negative
arina0586,4,di pesan 2 yg dtg cuma 1 tp selebihnya bagus lain kali lebih teliti lg kali yah,2024-05-20 00:48:59,cable,positive
tiarautopia,3,"minusnya cuman ini kabel data kok casannya kurang baik malah nambahh turun bukan naik
selebihnya aman",2024-12-17 17:01:29,cable,neutral
mastrer324,5,"fitur terbaikya
sepadan dengan hargaya

ok",2023-06-16 15:43:35,cable,positive
s3ye3dlotr,5,"sepadan dengan hargaiya
fitur terbaikbagus",2024-01-30 14:32:39,cable,positive
a*****9,5,"bukan kaleng kaleng ini mah
terimakasih shoppepenjual  abang kurir
sehat badan sehat rezeki mantap¹",2024-08-10 04:19:11,cable,positive
a*****x,5,lumayan lah,2022-05-26 06:18:14,cable,positive
lodex,3,"sepadan dengan hargaberfungsi
fitur terbaikoke",2024-04-11 10:51:28,cable,neutral
k3ish4zema,5,"fitur terbaikmantap
sepadan dengan hargamantap",2023-10-21 07:37:32,cable,positive
s*****a,5,okeeeeeeee makasih bagus sih cm suaranya kecill  harga segutu gpp sih bisa buat gantian ,2022-08-14 11:24:44,cable,positive
s*****9,5,"warnasesuai
fungsibuat charger hp
fiturbagus",2024-10-26 04:16:44,cable,positive
dewihrwt_,5,paketnya sdh sampaimakasi seller dan shopee,2023-04-27 23:30:19,cable,positive
lenianggeraini,5,mantep ,2022-05-11 01:34:29,cable,positive
rahmad_18122001,5,mantap lah pokoknya,2022-09-17 05:17:07,cable,positive
liakriisna,5,mantapp,2022-10-15 04:06:16,cable,positive
barri123,5,hey hey hey aku yo meh neng kene no menowo iso turu wae kono kok gak e,2024-08-31 11:01:20,cable,positive
widi.harsanto,5,"fitur terbaikok
sepadan dengan hargaok",2023-09-20 22:12:58,cable,positive
wa9uskcaq_,4,"fungsiok
warnamantap
kegunaanpas

uda mantap",2024-08-21 19:19:41,cable,positive
piyyaa_devita,5,bagus polllgk nyesel beli ditoko ini  next time order lagiii ,2022-07-25 10:12:45,cable,positive
the_adelphi,5,sesuai pesanan ,2022-05-16 11:03:59,cable,positive
indriaanjani,5,"fitur terbaikok
sepadan dengan hargaya",2022-12-26 06:25:52,cable,positive
a*****i,5,bagus,2022-08-11 14:33:15,cable,positive
helmia27,5,"fitur terbaikbagus
sepadan dengan hargabagus",2023-09-18 02:56:48,cable,positive
thecurieng,5,berfungsi dg baik sesue harga lah,2022-08-29 15:51:32,cable,positive
i*****r,5,ok,2022-12-30 09:38:25,cable,positive
i*****o,5,"fitur terbaikbagus
sepadan dengan hargamurah",2022-08-23 12:41:29,cable,positive
pat_ridwan97,5,berfungsi dengan baik,2022-06-02 07:03:57,cable,positive
b*****8,5,barang bagus pengiriman juga baik,2022-09-10 08:45:43,cable,positive
bungab1natang58,5,barang ok pengiriman juga baik,2022-09-10 08:44:28,cable,positive
sitimakiah455,4,"fitur terbaikbagus
sepadan dengan hargamurmer",2022-09-24 10:49:43,cable,positive
manekeneke,4,okelah untuk harga obeng segitu,2022-10-19 08:28:49,cable,positive
e*****1,5,makasih udh dikasi bonus semoga laris manis dagangannya ,2022-06-30 13:10:36,cable,positive
shimarkifashionshop,5,ok packing bagus kuakitas brg lumayan,2022-09-19 15:36:30,cable,positive
indahkristiani740,5,sepadan dengan hargasesuai tapi lama ngisi baterai nya,2023-10-06 22:21:03,cable,positive
sonnyaxl,5,"fitur terbaikok
sepadan dengan hargaok

ok",2022-06-26 05:50:46,cable,positive
a*****o,4,"warnasesuai
fungsitdk berfungsi
fiturgk bisa di pake",2024-10-10 12:24:00,cable,positive
acmadshodiq,5,barang sudah sampai sesuai pesanan trimaksih ,2024-11-20 05:18:02,cable,positive
m*****7,4,"fitur terbaikya
sepadan dengan hargaya

ya",2022-10-19 13:11:55,cable,positive
a*****p,5,smga terus berfungsi yesss mwbdhjsbenwbebebdbssbbebeee,2022-04-24 01:44:27,cable,positive
t*****l,5,"fitur terbaiklumayan
sepadan dengan harga

oke",2022-08-16 06:30:08,cable,positive
s*****_,5,"fitur terbaikbaik
sepadan dengan hargabenar",2022-08-08 06:01:05,cable,positive
martabakbundalgi,1,pesan kabel charger yg datang seperti ini,2023-06-07 12:07:41,cable,negative
d*****2,5,bagus kabelnya bisa dipake dengan baik juga,2024-10-06 04:24:42,cable,positive
p*****5,4,"fitur terbaikoke
sepadan dengan hargaworth it",2023-04-03 07:11:51,cable,positive
yeni3092,4,barang ny bagusg nyesel beli d sinih,2022-03-28 01:39:58,cable,positive
id_hcsq9ak,5,kabel data nya berpungsi dengan baik,2022-06-27 08:35:57,cable,positive
c*****s,5,"rekomended sekali 
sesuai pesan pesan berikut ini",2022-10-17 00:22:50,cable,positive
andhika_080507,5,"fitur terbaikbagus
sepadan dengan hargaok",2022-10-17 18:02:16,cable,positive
9ryt37cubg,5,"sepadan dengan hargabgs
fitur terbaikbgs

top",2023-03-17 22:12:36,cable,positive
3obe422nte,5,"fitur terbaikbgus
sepadan dengan hargapas",2023-04-02 04:26:39,cable,positive
s*****0,5,"fitur terbaikbaik

baik dan sesuai",2023-03-21 11:52:02,cable,positive
endang1762s,5,dr pengiriman smpai barang semuany oke,2023-02-17 05:35:32,cable,positive
adinekaroselina,5,bismillah allahumma sholli ala syayidina muhammad minta doanya dr semua yg baca untuk kesembuhan anak saya smg bisa lekas normal sehat lengkap spt sediakala,2025-01-08 23:51:39,cable,positive
argitaaaza_,5,bagus bnget warna nya jga cntikk pink ,2022-08-19 13:36:32,cable,positive
kurniawanegiseptian,5,kurir nya ganteng,2023-10-06 18:31:20,cable,positive
intisejarteraplasindo,5,bagus sesuai juga sama iklan nya,2022-07-24 11:21:51,cable,positive
bundahafidz88,5,yg ini keren langsung penuh cas nya,2022-06-30 22:30:00,cable,positive
syukrillahrillah508,5,"warnaok
fungsiok
fiturok

barang sesuai gambar dan bagus",2025-01-14 22:56:19,cable,positive
sitirogaya651,5,"barang bagus 
pengiriman cepat",2024-08-03 17:45:30,cable,positive
ts1z_p0xnc,5,baik merk macaron,2024-07-17 13:20:37,cable,positive
win_taufani,5,bekerja dengan baik,2023-04-15 04:04:50,cable,positive
harrisfebriansyah,5,barang sesuai pesanan terima kasih,2022-06-06 12:00:15,cable,positive
ieyainajaaa,4,lumayanlah  walaupun kualitas sesuai harga,2022-08-07 00:29:47,cable,positive
rafiko89,5,brang bgus trmksh byak sller smoga toko nya smkin lris manis,2025-01-07 08:07:14,cable,positive
ts1z_p0xnc,5,brg ok pengiriman standard,2023-12-06 05:27:10,cable,positive
bellamadu641,4,kabelnya bagusberfungsismoga awet,2024-11-14 14:26:14,cable,positive
yo3prrhjom,5,"warnaungu
fungsibagus

oke lh",2024-12-02 22:40:28,cable,positive
killazhrabila,5,suka sama warnanya,2024-07-20 12:08:43,cable,positive
kaifamatar,3,beli 2 yg 1 ga ngisi,2025-01-05 06:37:24,cable,neutral
ziannopriansyah,4,sesuai pesanan,2024-10-22 12:17:20,cable,positive
alabaiksilverhawk,4,sesuai pesanan,2024-09-23 03:01:51,cable,positive
yntiajeng,5,sesuai pesanan,2023-12-01 21:04:19,cable,positive
vr0812.8189.2620,5,sesuai pesanan,2023-08-29 09:36:56,cable,positive
kristigirl,5,mantap sesuai pesanan,2024-12-29 03:07:57,cable,positive
vindrifarlautan,3,pas dicoba g ada yg bisa dipakai kabel nya,2024-06-05 07:17:10,cable,neutral
8abnnua4ts,3,"sepadan dengan hargamurah
fitur terbaikjelek",2024-05-09 11:28:31,cable,neutral
234arie,5,ok barang bagus,2024-05-28 09:21:03,cable,positive
mandut260,1,batre bukannya naik malah menurun kecewa,2025-01-09 15:43:54,cable,negative
ledonkcell,5,"fungsilumayan
warnasesuai

jumlahnya kurang 1",2024-06-29 08:54:30,cable,positive
dellapuspita101,5,barangnya sesuai dengan pesanan,2024-09-19 03:22:19,cable,positive
mahpasha29,1,dkra gde y tau y kbel kcil nysel bli,2024-04-30 07:59:59,cable,negative
sawiputih548,3,sayang banget yg ijo ga bisa dipake ,2024-12-20 07:49:20,cable,neutral
s*****1,3,warnapesen 4 warna cuma 1 warna yg dikirim,2024-12-03 12:06:25,cable,neutral
m*****t,5,bukan kaleng kaleng apalagi kaleng susu saya susu bendera,2022-06-13 14:04:43,cable,positive
q*****4,5,jujur dut lu mau liat di hp diaa ga ada yg mau di add banyak orang yang paling,2024-04-22 18:17:46,cable,positive
anahfatimah989,1,ga bisa di pakai rusak ga bisa buat ngcash,2025-01-08 15:43:49,cable,negative
aciel182,5,barang sudah diterima,2023-09-01 09:15:08,cable,positive
via161197,4,brang nya sesuai,2024-09-11 12:37:05,cable,positive
mamirazka608,5,sesuai harga bagu,2023-12-10 14:22:57,cable,positive
ajengsr_11,5,murahh  berfungsi dngn baik,2022-04-21 04:37:09,cable,positive
entokomeng,3,"warnapink

lama banget sampai nya",2024-12-11 13:49:44,cable,neutral
pebiaputri,5,kabel casan fast charging,2025-01-06 02:55:12,cable,positive
violacnta,4,fitur terbaikkerenn,2023-01-22 06:59:17,cable,positive
arilaso3,5,bagussesuai harga,2024-08-29 14:15:21,cable,positive
axk09qddpx,1,"warnabiru
fungsi
fitur",2024-12-05 11:39:24,cable,negative
ma2hcitikalifah,5,barang sesuai bagussa,2023-05-20 06:31:44,cable,positive
evakomalasari130,5,bagus berpungsi dngan baik dan amanah,2024-06-10 02:54:59,cable,positive
n*****t,5,lama dipake buat ngecasy gk full²,2025-01-02 12:40:36,cable,positive
i*****5,5,berfungsi dengan baik,2023-04-23 12:21:51,cable,positive
10rm4mmey_,5,barang sesuai mantap bos,2024-05-07 00:57:11,cable,positive
m8zrna81wx,5,"warnabagus
fungsibagus
fiturbagus

bagus",2024-11-14 14:47:41,cable,positive
deb7575,4,blum di cek,2024-10-28 21:24:39,cable,positive
antoadj00,3,blom d coba takut mengecewakan,2024-08-26 06:46:29,cable,neutral
syakilla.06,5,udah dicoba alhamdulillah masuk ,2024-09-28 05:15:21,cable,positive
indhsll,5,udah kepake sih dan dikasih baguss ko,2024-01-24 16:08:10,cable,positive
syuamarva,3,blm di coba mudah2an yg ini bs nyala,2023-04-28 03:28:31,cable,neutral
dewisartika130590,5,"terima kasih
mudah mudahan awet y ",2023-09-29 02:05:40,cable,positive
chromild1,5,realpick nihh,2024-12-28 16:33:00,cable,positive
samasenza,1,tidak sesuai,2024-10-24 06:01:05,cable,negative
l6ma0krozf,1,gabisa masuk,2024-04-13 16:09:35,cable,negative
ayurachmawati158,5,murah bgt,2024-08-06 11:28:24,cable,positive
ialebak,5,bagus bngt,2024-10-30 11:13:43,cable,positive
divarafaalhafiz,5,bgs sesuai,2024-10-30 23:13:42,cable,positive
sod54x4o7o,4,bagus kok,2024-07-19 15:09:03,cable,positive
muhamadrizmi243,5,mantap jiwa,2024-04-14 09:47:55,cable,positive
ncinci898,5,bagus casan,2024-03-18 16:02:07,cable,positive
inara_04,5,real pick,2023-07-07 03:08:57,cable,positive
derihe0407,5,mantap dan bagus,2024-11-09 00:16:43,cable,positive
amelia123_45,1,tidak bisa dipake,2024-12-10 06:38:57,cable,negative
seludar,5,murah tapi pasti,2025-01-02 00:55:24,cable,positive
agus_sahrial_amin,5,belum sempat buka,2024-02-01 15:35:46,cable,positive
mitachan649,1,ga datang datng,2024-07-18 13:40:32,cable,negative
vannitania,1,tidak bisa dipakai mlh mnurun,2024-01-31 09:14:23,cable,negative
anggita_dhea,4,"kabel casan ny cm dateng 1 
pdahal pesen ny 2",2024-12-16 14:54:18,cable,positive
melya.87,5,makasih bonusnya betkah slaluuuuu,2024-12-11 03:39:07,cable,positive
wiwit_astriani,5,"fungsibaik
warnasesuai
kegunaancas hp",2024-08-21 04:32:16,cable,positive
aulia3z,5,"warnasesuai
fungsibelum coba
fiturbagus",2024-09-22 12:14:28,cable,positive
jsjsjbaksk,3,"warnasesuai
fungsilama bngett anjirtt masuk nya",2024-12-22 01:30:11,cable,neutral
amahilma,5,sangat berfungsi,2025-01-03 06:51:15,cable,positive
uj376,5,"sip kk cuman pengiriman nya aga lambat
makasih",2022-06-22 02:20:37,cable,positive
m*****1,5,"warnasesuai
fungsibagus",2024-12-30 10:06:48,cable,positive
99a77fa8t7,4,"warnalucu
fungsisesuai
fiturpengantaran cepat",2024-11-10 13:37:27,cable,positive
c*****a,5,fitur terbaikberfungsi dengan baik,2023-12-27 12:16:28,cable,positive
p189j2onjd,4,sepadan dengan hargasesuai harga,2024-04-05 02:57:13,cable,positive
y*****i,1,kecewa banget kabel nya ga sesuai sama foto ,2024-02-11 03:07:45,cable,negative
nurhasanahnur360,3,"warnasesuai
fungsicukup baik",2024-09-25 08:05:58,cable,neutral
mhbf_5jsu8,5,"warnawarna sesuai
fiturbagus",2025-01-09 06:16:39,cable,positive
b_dwyzasyy,5,"warnasesuai pesanan
fungsibagus",2024-10-27 00:49:13,cable,positive
8b8ujhfs95,5,alhamdulillah berfungsi semua,2024-07-25 13:59:20,cable,positive
elidaramadhani423,5,"warnasesuai
fiturlumayan",2024-10-26 12:41:19,cable,positive
chwxl1xxn_,5,"warnaungu
fungsiuntuk mengecas
fiturbagus",2025-01-05 05:14:52,cable,positive
elisamerlina919,2,"warnasesuai
fungsibagus",2024-09-24 14:04:59,cable,negative
satria123febri,5,"warnasesuai
fungsibagus",2024-10-06 00:32:22,cable,positive
athyehariati,5,bagus pengen beli lagi nnti,2024-09-01 11:39:24,cable,positive
tpafaujj8i,5,oke bagus sesuai sip lah,2025-01-01 05:38:22,cable,positive
vnzfwxzvmo,1,gaada yang nyala satu pun,2024-03-04 10:21:54,cable,negative
4yv7b0n9eq,5,"warnabagus
fungsiberfungsi",2024-10-02 07:43:52,cable,positive
sitirahmawatisiti344,5,"fungsibarang bagus
warnasesuai pesanan",2024-08-20 13:02:14,cable,positive
a*****k,5,"fungsiok
warnaok
kegunaanok",2024-07-13 14:14:23,cable,positive
sabilaazzahra86,4,"warnaungu
fungsingecas
fiturpengisian cepat",2024-09-05 10:17:12,cable,positive
ust.mahrus123,4,"warnaputih
fungsinormal jaya
fiturbagusssss",2024-09-19 11:23:16,cable,positive
ririn_yayanismayana719,5,"warnabagus
fungsisesuai deskripsi
fiturberguna",2024-12-15 11:15:05,cable,positive
mndaputra11,3,sepadan dengan hargalama bt ngecas nya,2023-04-05 00:28:14,cable,neutral
ca.saputra,5,mantappp,2024-08-25 14:35:49,cable,positive
7b4dkef7xj,5,lumayan,2024-12-19 02:46:19,cable,positive
hendrikbadar,5,terbaik,2025-01-08 10:58:38,cable,positive
alyanisahasanah,4,sepadan dengan hargalama ngecas hp nya,2023-10-05 13:02:12,cable,positive
ngncha,1,jelek,2024-01-13 15:08:29,cable,negative
rnuramalia597,5,baguss bgttttpi pengiriman dr kurirnya agk lama,2022-05-22 10:20:00,cable,positive
ainurkhodijah481,5,"warna𝗌𝖾𝗌𝗎𝖺𝗂 𝖾𝗄𝗌𝗉𝖾𝗄𝗍𝖺𝗌𝗂
fungsi𝖻𝖺𝗂𝗄",2024-12-08 00:23:29,cable,positive
aurellia960,2,"warnaungu

lama ngisi batrei",2024-11-19 16:15:04,cable,negative
rismawatiryubi,5,sangatt sangattt baikk,2024-06-18 09:29:30,cable,positive
zayyamaha,5,good job,2024-11-29 09:51:49,cable,positive
zugenkblack,5,teng kyu,2024-12-14 11:33:10,cable,positive
deoraejunior_,5,"warnai
fungsii
fituri",2024-09-14 11:26:45,cable,positive
muhamad.samsul02_,4,"fungsibaik
warnahitam
fitursangat bagus",2024-07-08 09:40:58,cable,positive
pempekdino,1,kabel ga berfungsi rusak,2024-06-20 06:51:08,cable,negative
intannurr19,5,fitur terbaiksesuai dengan pesanan,2023-10-16 11:49:28,cable,positive
elmachaira,5,"warnaungu
fungsingecas hp
fiturbagus",2024-10-06 04:48:01,cable,positive
i*****7,5,"warnaungu
fungsibagus
kinerjacepat",2024-11-22 01:19:08,cable,positive
tataameeeliaa,5,"fungsibaik
warnahitam
fiturbagus",2024-06-30 00:59:40,cable,positive
nabri08,5,"warnabagus
fungsifungsi
fiturbaik",2024-09-21 23:23:04,cable,positive
uofeuowkv9,5,"warnaputih
fungsibaik
fiturmurah",2025-01-05 11:35:53,cable,positive
nenekacah516,1,fungsitidak nyala mati ga bs d pkesg kuu,2024-10-13 11:11:20,cable,negative
larascahya169,4,"fungsibekerja dengan baik
warnaungu",2024-08-24 10:57:30,cable,positive
sitiriodamar,5,"warnahitam
fungsiok
fiturbagus",2024-10-09 06:06:04,cable,positive
fadhlanhusaini170,5,bagussss mudah²an awet yahhh,2024-10-22 06:07:15,cable,positive
perpus86,5,lumayan bagus semoga awet,2024-06-07 16:08:25,cable,positive
farrahdillaramadhani,5,bagus lumayan buat ganti2,2024-10-02 02:07:47,cable,positive
aqunkuk,5,"fungsiamn
warnaok
kegunaanok

mantep",2024-07-20 10:47:42,cable,positive
amaysari954,5,"warnabiru
fungsiok
fiturbagus

top",2025-01-03 08:43:08,cable,positive
nova_2,5,"warnahitam
fungsiok baik
fiturbgus",2025-01-08 15:17:47,cable,positive
arvan0608,5,bagusq,2024-10-24 01:39:59,cable,positive
lelaki19,5,mantap,2024-08-17 08:57:46,cable,positive
gigolo34,5,mantap,2024-10-05 23:46:28,cable,positive
rezaalviian,5,mantap,2024-12-30 08:32:55,cable,positive
nafadoaldo,5,sesuai,2024-01-19 09:32:39,cable,positive
7b4dkef7xj,5,sesuai,2023-12-02 05:26:52,cable,positive
imronkoben,5,mantap,2023-06-06 22:46:52,cable,positive
sriatun52,5,mantab,2023-08-05 07:50:24,cable,positive
galangpratamar,5,"fungsibaik
warnahitam
kegunaanhp",2024-08-05 08:31:41,cable,positive
w*****8,4,"warnabiru
fungsi
fitur

bgus",2025-01-06 15:12:22,cable,positive
n*****l,5,"warnabaik
fungsibaik
fiturbaik",2024-11-29 17:45:11,cable,positive
anandarizki2345,3,"sepadan dengan hargamayan

okelah",2023-12-23 00:14:32,cable,neutral
ykvbirt_6f,5,"sepadan dengan hargaya

nice",2024-11-03 16:05:40,cable,positive
n15i53pifg,5,bagus cuma yg wrna putih tidak berfungsi,2025-01-04 09:11:07,cable,positive
adelliyanabillahh,4,fitur terbaikbgs,2023-12-17 00:32:24,cable,positive
33d3bp9m1g,5,"warnaungu

bagus berfungsi",2024-11-08 08:47:27,cable,positive
pajrirahman09,5,bagus,2024-10-23 07:40:19,cable,positive
owhyeah,5,nice,2024-10-27 12:10:57,cable,positive
mulyanti923456,5,ok,2024-09-18 10:44:34,cable,positive
yusrimar9,5,ok,2024-12-29 23:57:42,cable,positive
adealaska098,5,okeeeeeeeee,2024-09-06 13:47:10,cable,positive
zein_aldrians,5,bagus,2024-06-17 14:25:45,cable,positive
u63jkujw3v,5,bagus,2024-12-19 06:12:07,cable,positive
zipziptwo,5,bagus,2025-01-02 04:21:16,cable,positive
danu.akbar,5,good,2024-07-26 09:14:57,cable,positive
nurrkhell,5,oky,2024-05-07 03:39:44,cable,positive
arief.supriyanto01,5,sip,2024-10-06 19:53:20,cable,positive
apid0503,5,ok,2024-08-08 08:13:57,cable,positive
realndra2024,2,lamaaaa,2024-09-12 05:00:55,cable,negative
nocky1234,5,8,2025-01-11 06:41:23,cable,positive
sumidedi,4,iyes,2024-04-20 18:46:14,cable,positive
rhaniighzty9,5,good,2024-02-27 06:23:57,cable,positive
tupang_88,4,bagus,2023-05-02 06:35:18,cable,positive
f*****a,5,"warnabagus
fungsibagus
fiturcepat",2024-09-18 05:12:19,cable,positive
hilmaafauzia,5,yanh biru ga bisa digunakan mati totao,2022-09-14 01:18:24,cable,positive
m*****8,5,fungsibekerja dengan baik,2024-10-26 23:47:23,cable,positive
b*****6,3,"warnabagus
fungsibagus
kinerjabagus",2024-11-21 14:53:01,cable,neutral
aprnstorehdi,5,"warnaputih
fungsinormal",2024-10-09 10:15:54,cable,positive
ana..na,3,fitur terbaikgak bisa buat ngecas,2022-09-07 20:31:20,cable,neutral
zoovseven,2,sy co kabel data yg datang hendset,2022-09-02 04:58:23,cable,negative
n*****h,1,pdahal barangnya belum aku trima,2022-08-02 10:55:07,cable,negative
avinkanst,4,yang warna hitamnya kurang 2,2024-12-27 04:29:22,cable,positive
rotalhayadi,5,pesan type c yg datang usb,2024-09-26 08:04:41,cable,positive
dwialmayra,4,bagus tapi lama ngecasnya ,2025-01-10 10:51:44,cable,positive
fahridafana062,1,casan nya ngga mau masuk,2024-10-03 04:56:39,cable,negative
onaandrny_4406,1,cepat rusak kabel data nya,2024-02-01 06:43:28,cable,negative
sitiriodamar,5,"warnaungu
fungsibaik
fiturok",2025-01-10 07:21:26,cable,positive
q0_ynf6vds,3,warnaungu,2024-12-14 02:00:52,cable,neutral
isnaeniputri015,1,warnaungu,2024-12-13 11:49:33,cable,negative
86eopzpd45,4,warnaungu,2024-10-03 03:44:23,cable,positive
tamdan947,3,"warnasesuai
fungsilumayanlah
fiturbagus",2024-09-12 07:48:15,cable,neutral
icha_gusti,5,"warnasesuai
fungsibaik
fiturbagus",2025-01-13 03:01:05,cable,positive
