username,rating,comment,time,product
mentari4486,4,"Sepadan dengan Harga:yup
Fitur Terbaik:---

Awalnya kecewa krn barang dikirim tanpa QC terlebih dahulu. USB penyok.. Alhamdulillah ada yg beli jd saya ga rugi",2023-05-01 11:59:31,cable
r*****1,5,"Warna:bagus
Fungsi:berfungsii
Fitur:normal

kabelnya panjang jadi lebih enak warnanya juga lucu",2024-12-27 02:54:11,cable
d*****n,3,"Fitur Terbaik:tidak
Sepadan dengan Harga:ya bgt

setelah dipakai seminggu, kabel data sudah tidak bisa digunakan lagii, hanya diawal saja fast charging, jadi saya beli yang baru",2023-12-20 15:48:13,cable
radzrielrafif772,5,"Sepadan dengan Harga:sepadan
Fitur Terbaik:lumayan buat barang nya.

Amanah toko nya.",2023-04-17 08:15:46,cable
arifabsan25,5,"Fitur Terbaik:Bagus
Sepadan dengan Harga:Terjangkau

Alhamdulillahh barang nya sudah sampai dan tapi pengiriman nya lama sekalii",2023-09-20 14:13:28,cable
anisaravi,5,"Barang bagus original , sesuai pesanan.. pengiriman nya cepat, pokonya puas sekali ...",2022-09-09 13:05:27,cable
aa_triyana.8lh_hik140,5,Barang sudah datang dengan baik cepat dan aman sesuai orderan makasih ya toko amanah,2024-02-28 23:53:59,cable
l*****i,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:sesuai harga

Warnanya lucu murah meriah bagus semoga awet,,,",2024-04-02 07:03:49,cable
teguhdiansaputra731,5,Barang nya bagus pas cocok di hp nya warna juga sesuai pesanan makasih Kaka,2022-11-30 04:29:05,cable
c*****p,5,"Terimakasih
Produk sudah diterima dengan baik
Kualitas produk sangat baik
Produk original
Recommended seller",2024-01-08 10:21:30,cable
y*****a,5,Barang sudah sampai di tujuan dengan selamat dan sesuai dengan pesanan terimakasih banyak,2023-07-06 03:05:21,cable
iniprelovedstore,5,"Fitur Terbaik:standar
Sepadan dengan Harga:murah

kecepatan standar, sesuai pesanan, makasih kak",2022-08-05 10:33:05,cable
n*****4,4,"Fungsi:bekerja  dgb baik
Warna:bagus
Fitur:efesien

Alhamdulillah  seuai barang pun berfungsi  dengan  baik",2024-06-22 04:52:12,cable
anggaeleza,5,Barang sudah sampai dengan selamat tidak ada yg lecet ...pengiiriman cepat...mkasihhhhhj,2022-06-04 08:28:44,cable
s*****9,5,"Warna:sesuai dengan yang saya pesan
Fungsi:semua berfungsi dengan baik
Fitur:dukungan pengisi lumayan cepat",2024-10-10 14:56:35,cable
sarafra,5,"Fitur Terbaik:cukup
Sepadan dengan Harga:standar

Produk baik cuma ada berapa saja yg..kurang hidup...pada saat di pakai....penking kurang aman Tampa di lapisan bufnya..",2023-09-09 14:08:53,cable
l*****f,5,"Sepadan dengan Harga:Cocok
Fitur Terbaik:Bisa buat ngecas

Terimakasih sudah dikirim kak",2024-07-17 12:46:09,cable
maimuz,5,"Paket datang sesuai pesanan,  berfungsi baik, pengiriman sesuai estimasi, makasih seller",2024-11-03 22:37:39,cable
mardiyahicha1,5,"Fitur Terbaik:lumayan
Sepadan dengan Harga:15an ke atas

Lumayan meskipun murah tapi ber kwalitas",2022-06-13 00:33:17,cable
s*****4,5,"Warna:pink
Fungsi:charger
Fitur:menarik

kabel datanya lucu, tp minusnya ngisi baterainya aga lama",2024-12-01 10:55:33,cable
rapiroy7,5,"Untuk kabel data Barangnya sesuai banget deh, pokoknya the best lahh meluncur sampai tujuannn 😍😍😍",2022-08-28 13:21:04,cable
kitting_wo,5,"Warna:Sesuai donk
Fungsi:Baik
Fitur:Baguss dan berguna

Seller ramah..
Emg udah langganan juga ..
Kurir amanah",2024-09-12 11:08:36,cable
y*****i,5,"Alhamdulillah paket sudah sampai , lengkap sesuai pesanan , terimakasih 🙏",2022-08-29 09:48:01,cable
albertsuhendro580,5,"Sepadan dengan Harga:TANGGAL TUA
Fitur Terbaik:TEBAL

Seller amanah, kurir ramah, pengisian super cepat bos.",2023-12-28 11:53:05,cable
nialistiyani,3,"Warna:tidak sesuai dengan dekskriosi
Fungsi:bisa
Fitur:bergungsi

Sudah digunakan untuk ces HP",2024-09-09 02:28:51,cable
z*****4,2,"Warna:ungu
Fungsi:tidak pas di hp micro
Fitur:tidak berfungsi

Pengirimn cepat dan aman 
Barang bagus murah tapi yg saya terima tidak bisa di gunakan tidak bisa di tancapkan ke hp, seperti tidak cocok padahal usb micro 
Perbaiki lagi kualitasnya meskipun harganya jauh di bawah harga toko atau pasaran
Terimakasih seller dan kurir",2025-01-01 23:51:43,cable
mamaditho,5,"Barangnya bagus, sesuai dengan diskripsi, harganya juga bersaing... cocok untuk jadi langganan belanja nih....",2023-08-28 10:17:15,cable
bundaiinarno,5,"Warna:SESUAI EKSPEKTASI
Fungsi:Beroperasi dengan baik
Fitur:BAGUS

Makasih seller dan Kurir nya
Paket udah sampai",2024-10-25 10:32:53,cable
a*****a,5,"sangat murah dan bagus juga, pengiriman cepat dan harga yang the best",2024-09-11 10:34:35,cable
b*****i,4,"Fitur Terbaik:okr
Sepadan dengan Harga:murmer

Paketan ya bagus ..cuman kabel data nya kenapa 2"" nya wrna nya sma ya..pdhal dicantumkn warna yang berbeda ..tolong diteliti lgi",2022-09-12 10:27:51,cable
o*****i,5,Paketnya sampe juga. Warnanya lucu.semoga bisa awet. Dan ngga cpet rusak.dpt harga murah jg.,2022-07-23 00:52:45,cable
cetihijab,5,"Fitur Terbaik:ok
Sepadan dengan Harga:ok

Oke lumayan worit dengn hrg segitu recomen banget nih buat kalian",2022-11-03 01:58:07,cable
f*****n,5,"Warnanya cantik, colokannya pas masuk dan harganya terjangkau. Meskipun pengemasan biasa tapi barang aman. Terimakasih seller",2022-06-10 06:14:52,cable
h*****g,5,"Warna:menarik
Fungsi:kurang baik
Fitur:lama

Pengiriman cepat harga murah sih d buat ngecas berfungsi tpi lumayan lama karna bukan ori kalinyaa ya gak papa si buat jaga"" aja si",2024-12-06 02:37:21,cable
j*****6,5,Alhamdulillah barang sampai tujuan semoga semuanya awet. Harga ekonomis dan efisien untuk kalangan,2022-11-04 19:00:36,cable
n*****e,5,"Warna birunya g sesuai sm yg digambar tp gpp dah, pengiriman lumayan cepet, packaging aman aja thank you🙏👍",2022-10-14 17:09:18,cable
t*****n,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan

Datang sesuai pesanan
Harga murah kualitas bagussssssss",2023-05-28 13:19:17,cable
sunadihprecool,5,"Pesanan sudah sampai barang y ok kurirnya ramah dan sopan, barang y original",2022-05-31 06:54:06,cable
novieeridani,5,"Pesanan produk sesuai, pengiriman cepat, packingan aman, harga terjangkau, semoga barang berfungsi dgn baik terima kasih.",2022-07-10 10:19:37,cable
putuayu3dharmayanti,5,"Bagus, pengirimannya cepet, kualitas lumayan oke. Lumayan panjang juga. Terimakasih",2022-05-27 00:35:07,cable
jannahlabibatul,5,"Fitur Terbaik:belum dicoba
Sepadan dengan Harga:ok

Semoga awet kaliatanya bagus",2023-04-11 05:12:20,cable
koorikoto,4,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan

Produk berfungsi dengan baik. Harga sangat terjangkau sekali",2022-11-20 10:29:55,cable
z*****i,5,Produk baik harga murah meriah dengan kwalitas yang mantap... sudah dicoba 👍👍👍,2022-07-26 05:16:45,cable
riza.anisaa,5,"Warna:lucu
Fungsi:baik
Fitur:baik

Paket sudah tiba, produknya bagus, lucu dan menggemaskan. Thank you",2024-12-16 11:18:21,cable
vellasukma,5,"barang di terima dengan baik ..
packing aman ..
puas dengan kualitas barangnya ..",2022-09-20 06:33:09,cable
p*****u,5,"Barang bagus, tidak mengecewakan pengiriman juga cepat.. cocok buat langganan selanjutnya
Jaga selalu amanah pelanggan",2024-11-06 14:19:11,cable
fira.amira,4,"Barang sampai dengan selamat dan sesuai pesanan.
Semoga semua bisa berfungsi dengan baik.",2022-10-19 08:48:53,cable
wagi12,4,"Barang mendara dengan selamat, sesuai pesanan, amanah yg jual, sesuai semua, tapi belum dicobaa, thx",2022-05-31 12:27:55,cable
p*****e,5,"murah, packing ngga aman jd temperedglassnya kena damage dan retak",2022-04-23 05:42:45,cable
liayuliawatisetiawan,5,"Fungsi:baik
Warna:cerah
Kegunaan:ok

Kwalitas produk baik produk original respon penjual baik pengiriman baik dan rapih kulir baik.",2024-07-27 08:40:48,cable
e*****1,5,"Fitur Terbaik:oke
Sepadan dengan Harga:oke

Berfungsi dengan baik, packing aman, pengirimannya juga cepat",2023-01-21 12:22:17,cable
angelaviolleta,5,"Barangnya berfungsi dengan baik , Warnanya lucu dan cantik",2022-05-03 02:30:58,cable
v*****0,4,"Barangnya udh dateng, alhamdulilah pengirimannya cepet banget, udh 2x pesen di toko ini, makasih",2025-01-05 01:45:12,cable
mutiaanatasyamulyana,5,Fitur oke warna sesuai tpi ya kirain biru muda ternyata biru tua tpi gpp ttp oke,2024-11-20 09:11:34,cable
y*****u,5,"Barang sudah saya terima, sayangnya aja pesen 3 warna beda hijau , biru , hitam . Tapi birunya ga ada malah hijau yang dikirim 2. Barang semua berfungsi dengan baik. Terimakasih seller👍🙏",2023-01-05 22:14:44,cable
i*****a,5,"Warna:pink
Fungsi:ya
Fitur:bagus

Harga murah semoga sih awet ya pengiriman cepat",2024-10-23 01:52:34,cable
kyladwi7,4,"Sepadan dengan Harga:sesuai sama harga yang segitu, bisa nge charger tapi rada lama sedikit",2023-12-13 10:27:22,cable
d*****d,5,"Sepadan dengan Harga:gak,,, kemurahaan

Barang udah mendarat dg selamat ditangan yg benar,, barang sesuai pesanan trus jaga ramah,, amanah semoga berkah,,,!!!",2024-01-12 10:53:04,cable
y*****a,5,"Barang sesuai pesanan semua. Pengemasannya cepet tapi pengirimannya lama. Buat packagingnya, cuma pake plastik doang.",2024-09-12 12:39:08,cable
p*****i,5,"Bagus juga chargernya, nyala juga ke hp, semoga awet deh yaa",2022-12-17 13:54:54,cable
e*****f,4,"Pengiriman cepet, packing nya bagus tapi kite pesen warna biru datengnye warna tosca wkwkwk gpp",2022-10-27 12:47:32,cable
d*****4,5,"Sepadan dengan Harga:lumayan
Fitur Terbaik:bagus

Berfungsi jg walaupun harganya cuman 2 ribu lumayan untuk di powerbank",2022-06-14 10:36:35,cable
l*****8,5,"Fitur Terbaik:oke
Sepadan dengan Harga:bagus

Barang sesuai dengan pesanan yang diminta. Packing rapi dan juga pengiriman sangat cepat. Kualitas bagus. Oke banget. Sip.",2022-06-27 22:38:53,cable
4*****t,1,"Fitur Terbaik:kurang bagus

Pengemasan buruk barang sampai rusak..
Pengiriman sangat lama
Sudah lama nunggu begitu datang kemasan dan barang rusak..
Cuma kurir nya aja yg ramah..",2023-05-25 02:34:02,cable
yoga135lathip,5,Barang sesuai pesanan tapi warna ada yg salah satu tapi ngga papa semoga barangnya buat ngeces cepet dan semoga tokonya selalu amanah,2022-07-08 04:04:00,cable
g*****i,5,"Fitur Terbaik:baik
Sepadan dengan Harga:ya

Pesanan sudah diterima sesuai dengan variasi. 
Sudah dicoba dan berfungsi dengan baik.
Packing bagus dan rapi.
Terimakasih.",2022-09-12 14:18:33,cable
s*****.,5,"Fitur Terbaik:oke
Sepadan dengan Harga:bagus

Barang sesuai dengan pesanan. Dipacking dengan sangat rapi. Harga juga oke. Bagus warnanya. Pengirimannya juga sangat cepat.",2022-07-03 04:19:21,cable
waljiyati12,5,"Sepadan dengan Harga:iy
Fitur Terbaik:buat cas

Alhamdulillah pesanan udh nyampe,barang complet bagus, pengiriman cepat,buat stok sendiri,klu ada yg beli dijual",2023-05-31 09:04:39,cable
beloved300,5,"Fungsi:ok
Warna:ok
Fitur:ok

Trima kasih pket sudah sampai dan lengkap , pengiriman ok kurir ok .. semoga awet brg2 nya",2024-06-08 09:44:44,cable
p*****5,5,"Alhamdulillah paket sudah sampai terima kasih buat semuanya semoga sukses selalu ya.. 
Suara headset nya mataaaaaaaap euy.. 
Buat kalian.. klu mau beli headset jngn di liat warnanya tapi di denģerin  suara headset nya.. 
Beli di toko ini kaga bakal nyesel deh.. pokoke mantaaap dah",2022-11-25 17:59:04,cable
vd379,5,"Fungsi:berfungsi
Warna:bagus
Fitur:berguna

Bagus sampai dg aman..sudah aku coba semua berfungsi dg baik. Semoga awet dan kuat. Semoga bisa co lagi disni... terimakasih kak☺️💚☺️",2024-06-07 07:27:55,cable
f*****a,5,"Terimakasih paketan sudah sampai, minta warna biru dikasih warna ijo,tapi gpp terimakasih",2022-07-27 07:03:32,cable
yusufirfansyach,5,"Maaf baru ngasih penilaian.. karena mudik tahun baruan. hehehe😃
Barang nya Alhamdulillah selamat tidak ada kendala.
. Semoga tambah laris manis buat toko nya. Maksih🙏🙏",2024-01-02 09:03:46,cable
r*****5,5,"Warna:Bagus
Fungsi:Beroperasi sesuai harapan
Fitur:Ok

Belum di coba tapi semoga bisa untuk charge hp . Paket jg datang dengan aman nggak ada masalah.",2024-10-03 04:44:27,cable
mrs.alim_cute,5,"Kabel datanya sesuai dan bagus,,,
Makasih banyak Kaka ya atas bantuannya dan kerjasamanya.. walaupun hanya charger saja belum lengkap,tapi masih mau mengembalikan dana kami dengan baik dan dapat direspon dengan baik...❤️",2023-12-31 16:12:53,cable
nisa2829_,5,"Fungsi:bwt cassan hp
Warna:kuning
Fitur:bagus

Semua sesuai pesanan lom d Cob aja berfungsi atau g cass'n harga murce",2024-06-08 16:13:12,cable
artamashakti,5,terima kasih paket nya sudah sampai...ini untuk pembelian yg ke 2 kali di sini...sejauh ini ga ada masalah dengan produk nya semuanya berfungsi dengan baik... sangat sangat recommended,2024-09-06 11:00:16,cable
n*****f,5,"Sesuai pesanan, kabel data warna pink, pengiriman cepat juga",2023-09-25 12:03:34,cable
sandi310789,5,"Fungsi:manthappp berfungsi dengan baik.
Warna:sesuai dengan pesanan is good.
Kegunaan:manthappp berfungsi dengan baik.

Terimakasih barang datang sesuai dengan pesanan is good 👍👍.",2024-08-20 08:56:37,cable
5dfams,4,"Fitur Terbaik:berfungsi baik
Sepadan dengan Harga:oke

Alhamdulillaah barang datang sesuai pesanan. Berfungsi dengan baik harga murah meriah. Hayurnuhun. Jazaakallaahu khairan",2024-03-15 09:28:28,cable
s*****9,3,Maaf ini saya pesan nya kabel data bukan headset habis pulang mudik cape malah dibuat kesel🗿,2022-05-16 01:34:56,cable
jeanni78,4,"Fungsi:bekerja dg baik
Warna:kesukaanku purple, borahae
Fitur:mengisi dg cpt

Butuh kabel baru krn sdh ancur lebur, untungnya barangnya bagus sesuai dg hrgnya, terima kasih",2024-07-08 16:13:21,cable
sriwati1717,4,"Warna:sesuai gambar
Fungsi:beroperasi baik
Fitur:pengisian yg efisien

Barang sampai. Packing aman, barang sesuai berfungsi dengan baik ,ok terimakasih seller",2024-11-16 06:05:19,cable
cahyanisudrajat,5,"Fitur Terbaik:Baik
Sepadan dengan Harga:ya, sepadan

Packing aman dan berfungsi dengan baik ♡
Thanks seller, shopee & kurir ☆☆☆☆☆",2022-06-26 11:13:04,cable
fsagung,5,"Murah, berkualitas, fast charging, kabel premium awet, sip....",2022-06-27 15:50:51,cable
usmanmubarok708,5,"Fungsi:baik
Warna:pink
Kegunaan:charge

Barang diterima bagus mantapp terimakasih",2024-08-04 04:33:06,cable
ila2627,5,Kabel datanya ucul bangedddddd warnanya gemoy pas di coba berfungsi semoga awet tahan lama aaamiiin makasih seller semoga laris manis jualannya yaaaa jangn lupa selalu kasih yang terbaik buat customer,2022-04-24 22:36:04,cable
r*****5,5,"Warna:bagus cerah
Fungsi:lumayan untuk harga segitu
Fitur:untuk mengecas handphone

Tapi kabelnya kurang panjang tapi gpp aku tetep suka",2024-09-05 08:03:09,cable
zamaludien_darmawansyah123,5,"Warna:sesuai bagus
Fungsi:untuk cas
Fitur:bagus

Barang sesuai pengiriman cepat. Moga awet",2024-08-31 12:22:03,cable
suryaogipermana,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:sesuai dengan barang nya.

Barang lumayan bagus sesuai dengan harga. Pengirimannya cepat. Kurir ramah.",2022-07-05 09:52:47,cable
y*****a,5,"Warna:kuning

Barang sesuai pesanan. Pengemasan dan pengirimannya juga cepet. Udah dicoba, ngechas lumayan cepet.",2024-07-20 08:05:11,cable
a*****s,5,"Fitur Terbaik:baik
Sepadan dengan Harga:iyah

Alhamdulillah sudah sampai kabelnya berfungsi mudah mudahan awet kabelnya 🙏",2024-04-26 12:54:57,cable
deirarizkianadilq,1,"Sepadan dengan Harga:iya

Lucu aja warnanya pastel, tapi ga bekerja. Ekspektasi terlalu tinggi untuk item harga <3000 rupiah.",2022-09-11 06:57:37,cable
d*****l,5,"Fitur Terbaik:warna
Sepadan dengan Harga:sepadan

Belum dcoba smoga bagus",2022-11-30 04:26:19,cable
sanimuzaki840,5,"Warna:warna produk sesuai dengan ekspektasi
Fungsi:bekerja sesuai dengan fungsi
Fitur:bagus dan berguna

Hijau dan biru cas nya cepat bagus berfungsi dengan baik",2024-12-05 08:00:20,cable
y*****1,5,"Fungsi:warna sesuai ekspetasi, berfungsi baik. bagus dan berguna sekali.",2024-12-02 05:28:33,cable
ritaaa18,5,"Fitur Terbaik:ok
Sepadan dengan Harga:iya

Paket sudah diterima. Belum dicoba semoga berfungsi semestinya. Maklum harganya sangat murah sekali. Tks",2023-09-21 10:55:42,cable
yatiemyhanny,4,"Fitur Terbaik:oke
Sepadan dengan Harga:iya

Alhamdulillah paketan nya sampai sesuai dengan pesanan dan gambar",2023-02-19 06:58:19,cable
pujilestari0419,5,"Sepadan dengan Harga:murah
Fitur Terbaik:terbaik

Semoga awet",2024-04-20 09:28:34,cable
careuhbuereumcareuhbeure,5,"Warna:sesuia
Fungsi:bagus
Fitur:bagus

Makasih shopee. Saya sangat puas belanja di sini.",2024-11-05 05:17:07,cable
dindasalsadila,5,"Fungsi:bekerja dengan baik sesuai deskripsi
Warna:warna produk sesuai ekpektasi",2024-08-07 05:07:04,cable
alfirmansyah_h,4,"Fitur Terbaik:mengisi baterai handphone
Sepadan dengan Harga:sepadan

Terima  kasih,,, kabel usb pesanannya saya sudah sampai di lokasi alamat pengantaran dan telah di Terima",2023-09-21 08:14:23,cable
karmilasari_23,5,"Fitur Terbaik:ya
Sepadan dengan Harga:ya

Barang sesuai pesanan pengiriman cepat kurir ramah 👍🏻 harganya murah² sekali beda SM toko yg lain, pertahankan rating nya",2023-03-31 08:08:48,cable
sartikaika183,5,"Warna:kuning
Fungsi:langsung ngechas...good
Fitur:bagus

Toko nya amanah thanks yyyy...sangat di butuhkan bngt sama anak ku",2024-11-28 09:33:36,cable
d*****o,5,"Warna:cantik cantik
Fungsi:berfungsi baik
Fitur:murce

Warna cantik... Berfungsi dengan baik dan lumayan cepat",2024-12-20 12:00:42,cable
nengara808,5,"Warna:putih
Fungsi:berfungsi dngn baik
Fitur:bagus

makasih seller brngnya bagus dipake ngecash pas sma hp tipe ku,,,👍 hrganya murmer beda jauh sm di offline..",2024-12-02 01:16:27,cable
vkymygx30f,5,"Warna:putuh
Fungsi:bekerja
Fitur:bagus

sesuai dengan pesanan bagus tokonya amanah",2024-12-15 06:03:42,cable
jdlimzuisy,5,"Sepadan dengan Harga:iya
Fitur Terbaik:good

Kualitasnya Mantap dan tdk mengecewakan",2023-07-20 01:57:27,cable
lilyputris,5,"Sepadan dengan Harga:ok
Fitur Terbaik:bagus

Barang sudah diterima dengan baik. Semoga awet pengiriman jg cepat. Terima kasih ya seller",2023-10-09 06:15:59,cable
nesih_123.,5,"Warna:bagus
Fungsi:bkrja sesuai fungsinya

Paket sdh dtng sesuai dengan pesanan jgn ragu belanja dtoko ini gaes amnh",2024-11-12 10:05:25,cable
f*****o,5,"Sepadan dengan Harga:ok

Barang sudah sampai dengan aman. Respon penjual baik. Terima kasih semuanya",2022-08-08 09:12:28,cable
d*****7,5,Mendarat dengan sempurna untuk harga murah Shopee sekarang packing aman terimakasih,2024-09-11 05:42:15,cable
gerran5,4,"sesuai pesanan dan deskripsi.
penjual baik ramah dan fast respons.",2022-07-21 16:07:39,cable
nova.ramli,5,"Packingnya rapih n aman bgt, nyampenya jg cepet. Thanks ya",2024-04-24 01:22:10,cable
firmanpman92,5,"Warna:unggu
Fungsi:beroprasi dengan baik
Fitur:bagus

Paket mendarat dengan aman
Mantap👍",2024-12-19 05:10:25,cable
l*****7,5,Barang sampai dengan baik. Pengemasan aman dan pengiriman cepat. Terimakasih..,2023-09-20 15:41:44,cable
j07rnfhyu1,4,"Barangnya bagus
Pengiriman cepat
Terima kasih seller dan shoppe",2023-09-02 03:47:09,cable
k*****l,5,"Fungsi:berfungsi dengan baik
Warna:bagus²
Fitur:bagus

Terima kasih kak, paket sampai dengan aman 😊",2024-05-29 07:17:57,cable
setiawan6788,4,"Sepadan dengan Harga:ok
Fitur Terbaik:ok

Alhamdulillah bagus, mudah mudahan gak ada masalah kedepaannya tetep stabil dan no problem.. terimakasih",2022-10-11 17:06:34,cable
puputliana24,5,"Warna:warna produk sesuai ekspektasi
Fungsi:sangat berguna
Fitur:bagus and bergunaa

Nyambung smua min, puas bangett pokoknya mah👍",2024-10-26 14:00:05,cable
yanti_harry,5,"Warna:menarik dan ceria
Fungsi:beroperasi dengan baik
Fitur:bagus dan berguna

Terima kasih  🙏",2024-11-28 07:11:35,cable
bruryy,4,"Fitur Terbaik:paket sudah datang belum di coba mudah mudahan bagus
Sepadan dengan Harga:sepadan dengan harga",2024-04-30 08:42:45,cable
eetsuhaety,5,"Fungsi:beroperadi dengan baik
Warna:sangat bagus dan sesuai dengan gambar
Fitur:dukungan pengisian yang sesuai efisien

baru dateng pketnya warna sesuai",2024-07-08 08:50:40,cable
maya160790,5,"Sepadan dengan Harga:sepadan
Fitur Terbaik:sangt bagus

Barang sudah sampai,, makasih kaka barang ny real pick,, q suka bgt,, wortif buat di jual lagi",2024-05-06 02:16:43,cable
858585.,5,"Fitur Terbaik:ok
Sepadan dengan Harga:murah

Pengiriman Cepat, Respon Toko bagus, harga terjangkau. Langganan beli di sini",2024-03-12 15:09:43,cable
dekrin91,5,"Fitur Terbaik:baik langsung di coba
Sepadan dengan Harga:Murah kak

udah di coba .. Gak kurang cuma penyanga hp nya salah warna semua nya ok",2022-08-27 08:16:09,cable
neng_wulan_21,5,"Sepadan dengan Harga:sepan dgn harga kualitasnya
Fitur Terbaik:good

Bagus di packing dgn rapih pokonya mantap dgn harga yg terjangkau",2024-01-06 08:10:22,cable
rlz61mbf4f,5,"Warna:sesuai dgn pesanan
Fungsi:untuk ces hp tipe micro
Fitur:belum tau

Packingan rapi, dan tetap aman",2024-11-29 03:51:21,cable
lennypuspita202,4,"Fitur Terbaik:Bagus
Sepadan dengan Harga:Harga murah

Harga sesui kualitas",2023-12-19 07:50:52,cable
eriyantiyanti581,5,Kabel nya bagus tidak kecewa sama sekali pengisian juga cepet lah,2024-08-03 05:32:55,cable
ahmaddicky55,5,"Fitur Terbaik:walaupun harga murah

Alhamdulillah sampai juga kabelnya 
Bisa buat bawa ke kampung halaman",2023-04-17 12:18:47,cable
nabillaputrir511,5,"Warna:menarik banget
Fungsi:baik banget
Fitur:bagus banget sama berguna dipake buat cas hp

Terimakasih penjual kabel casan",2024-09-06 09:52:55,cable
f*****_,5,"Sepadan dengan Harga:sepadan
Fitur Terbaik:baik

Kabel data sesuai warna pesenan , panjang 1meter , warna dove",2023-03-25 14:41:53,cable
isyanachairunnisa,5,"Warna:menarik
Fungsi:bekerja dgn baik
Fitur:bagus

Terima kasih seller, shopee & kurir nya..
Lumayan dapet harga 0 Rp ☺️🙏",2024-12-18 09:17:05,cable
nabilah100,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:baik

Suka bangat warna ny cakep bat",2023-12-09 10:59:28,cable
marnahnovita,5,"Fitur Terbaik:baik
Sepadan dengan Harga:murah baget

Terimakasih🙏🙏🥰🥰 langsung dipake... Ok",2024-02-23 11:45:04,cable
a*****a,5,"Fitur Terbaik:ya
Sepadan dengan Harga:ya

Harganya murah dan bisa dijual lagi sehingga dapat untung yang lumayan",2023-08-14 15:44:06,cable
s*****0,5,"Warna:pink
Fungsi:untuk ngecas hp
Fitur:berguna dengan baik",2024-11-04 05:49:40,cable
rifki56815,5,"Warna:sesuai pesanan
Fungsi:beroprasih dengan baik
Fitur:langsung ku coba berfungsi dengan baik",2024-12-06 13:50:45,cable
_sitymunawaroh02,5,"Warna:ungu
Fungsi:beroperasi dg baik
Fitur:bagus dan berguna

Terima kasih sudah sampai paketnya dg keadaan baik, sukses sll buat tokonya harga murce",2024-10-11 07:48:16,cable
rennyren974,5,"Warna:ok
Fungsi:baik
Fitur:bagus

Alhamdulillah bisa semua Nye,,,semoga aja awet yaaa",2024-10-04 05:46:22,cable
fenisetyawati972,4,"Fungsi:yaa berguna wlpn bagusnya pas bru beli klo uda lama make cesan nya jdi lemot
Warna:sesuai dng gmbr
Kegunaan:buat ngeces",2024-08-12 12:28:32,cable
m..rifandi,5,"Warna:sangat bagus da awet
Fungsi:bagus dan barangnya sesuai makasih
Kinerja:bagus dan barangnya sesuai makasih",2024-11-22 10:13:30,cable
r*****2,5,"Terimakasih paket sudah diterima dengan baik dan benar sesuai dengan kebutuhan

Thanks seller",2022-08-18 04:46:31,cable
cepy83,5,"Sepadan dengan Harga:sepadan
Fitur Terbaik:baik

makasih seller makasih shoppe",2023-06-08 16:38:03,cable
rosmayanti7,5,"pembelian ke 2 buat cadangan kalo2 rusak ada cadangannya,, makasih seller sudah sampai moga awet2 yaaa usia nya jng cpt rusak dah",2022-09-11 10:12:56,cable
jhnfitri4,5,"Warnanya lucu bangett, fast charging juga padahal harganya murah",2023-04-13 14:30:31,cable
l*****f,5,"Warna:Suka banget
Fungsi:Bisa dipaks
Fitur:Buat ngecas hp

Terimakasih sudah diantar kak",2024-09-13 07:13:56,cable
01in_3z1q6,5,"Sepadan dengan Harga:murah karena pas flashsale

Semoga berfungsi dgn baik",2022-07-07 03:57:21,cable
p*****p,5,"bagus banget warnanya, langsung berfungsi juga ga ada cacat dari produk maupun packing nya. semoga awet deh",2022-06-16 01:51:37,cable
anchashasha,5,"Warna:ok
Fungsi:ok
Fitur:ok

Alhamdulillah udah nyampe packing ya rapi sesuai dengan permintaan makasih ya",2024-12-17 15:05:12,cable
i*****h,5,"Fitur Terbaik:bagus worth it sih kabel data nya
Sepadan dengan Harga:harga murah semoga awet dan bisa langganan lagi ditoko ini pengiriman juga cepet",2022-09-25 04:47:40,cable
mhfecwni0t,5,"Warna:sesuai ekspetasi dan menarik
Fungsi:sangat berguna untuk kehidupan sehari-hari
Fitur:bagus dan berguna",2024-10-21 06:40:19,cable
fathirr129,5,"Fungsi:berfungsi
Warna:cantik sekali
Fitur:tidak support fast charging

Mantaap, kualitas kabel nya bagus harga murmer",2024-07-08 08:08:14,cable
meeygaws,5,"Warna:ungu
Fungsi:kabel cassan
Fitur:hp

harga murah banget pesen 2 next kalo cari kabel disini aja",2025-01-04 14:13:35,cable
thunder.83,2,"Fitur Terbaik:gak fast charging
Sepadan dengan Harga:produk buruk

Paket telah diterima dengan baik dan ternyata di luar ekspetasi alias kualitas parah banget...",2023-11-26 13:41:18,cable
selyardianty859,5,"Warna:biru
Fungsi:charger

barang sudah sampai dengan selamat, semoga bisa bekerja dengan baik",2024-08-27 10:41:33,cable
n*****7,5,"pengiriman cepat
barang oke
packing an sangat aman
thx yaa seller",2022-06-26 06:48:55,cable
tinaagustina108,5,"Warna:warna sesuai pesenan
Fungsi:sesuai kebutuhan
Fitur:bagus cepat mengisi",2024-11-26 13:33:54,cable
alvivini,5,"Fitur Terbaik:kabel data
Sepadan dengan Harga:2k

Warna dan kecepatan pengiriman ak suka",2023-10-05 13:03:54,cable
ghofarghofar459,5,"Sepadan dengan Harga:murah super super
Fitur Terbaik:sangattt baikk bisa di cas

Baguss sih",2023-12-15 05:55:23,cable
